0.0008883117698132992	24	[[0.6804355045942461, 0.1002517799632474, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.6339458763883624, 0.12458309461829375, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.6348532702579773, 0.12407055105167099, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.03874513694209196, 0.00641132183051238, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4707911713036163, 0.20201152148841428, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.36514672974202267, 0.12407055105167099, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.8607864075330929, 0.0, 0.031446697577600796, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5441009841472366, 0.0, 0.18741739407720062, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5906040232036297, 0.0, 0.15133039779526625, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.25149890550501225, 0.0, 0.0702563685182761, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4226034056326168, 0.0, 0.16057565954861414, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4093959767963703, 0.0, 0.15133039779526625, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.9288164937456727, 0.0, 0.0, 0.013441558957804103, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5893889127139762, 0.0, 0.0, 0.15215551602341076, 0.0, 0.0, 0.0, -1.0, 0.0], [0.641553773338833, 0.0, 0.0, 0.1203368352661493, 0.0, 0.0, 0.0, -1.0, 0.0], [0.10977963865445171, 0.0, 0.0, 0.023150300061939647, 0.0, 0.0, 0.0, 1.0, 0.0], [0.390597248566181, 0.0, 0.0, 0.13913609845032837, 0.0, 0.0, 0.0, 1.0, 0.0], [0.358446226661167, 0.0, 0.0, 0.1203368352661493, 0.0, 0.0, 0.0, 1.0, 0.0], [0.8344604223412209, 0.0, 0.0, 0.0, 0.03950744469160159, 0.0, 0.0, 0.0, -1.0], [0.5512927714895246, 0.0, 0.0, 0.0, 0.18107074300416173, 0.0, 0.0, 0.0, -1.0], [0.5877400421747341, 0.0, 0.0, 0.0, 0.1532830298525367, 0.0, 0.0, 0.0, -1.0], [0.22294748615802862, 0.0, 0.0, 0.0, 0.05924988815380614, 0.0, 0.0, 0.0, 1.0], [0.4318359712303058, 0.0, 0.0, 0.0, 0.16744212628123903, 0.0, 0.0, 0.0, 1.0], [0.4122599578252658, 0.0, 0.0, 0.0, 0.1532830298525367, 0.0, 0.0, 0.0, 1.0]]	[-5.0367420696531, -2.4974352797437946, -3.7177510264558733, -2.695312602545632]	[2.0601893258396027, 3.3933750818678736, 4.2819620275619865, 3.1471094945296403]
0.0006824047304689884	22	[[0.4060022877225641, 0.1490512078662395, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [-0.41620452152632703, -0.15601822413919597, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.9002130883983789, -0.020506713248767995, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.5940700099366177, -0.1490030498712884, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.8266452257345487, 0.0, 0.04201784411205588, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5295174102967959, 0.0, 0.20168382444850674, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5728745333722209, 0.0, 0.16389329614754103, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.3180201964976444, 0.0, 0.09950394144374469, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4343664722776158, 0.0, 0.1693905034707753, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4271254666277791, 0.0, 0.16389329614754103, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.5934258279628724, 0.0, 0.0, 0.14943272046731057, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5838600898367587, 0.0, 0.0, 0.15597298049636293, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5839235280320634, 0.0, 0.0, 0.15592857292806983, 0.0, 0.0, 0.0, -1.0, 0.0], [0.1227136168675454, 0.0, 0.0, 0.026702772374996894, 0.0, 0.0, 0.0, 1.0, 0.0], [0.48643878284735764, 0.0, 0.0, 0.22090136371715677, 0.0, 0.0, 0.0, 1.0, 0.0], [0.4160764719679366, 0.0, 0.0, 0.15592857292806983, 0.0, 0.0, 0.0, 1.0, 0.0], [0.6423518629793639, 0.0, 0.0, 0.0, 0.11989797539792343, 0.0, 0.0, 0.0, -1.0], [0.507591523636119, 0.0, 0.0, 0.0, 0.23013084488642876, 0.0, 0.0, 0.0, -1.0], [0.5235386285601475, 0.0, 0.0, 0.0, 0.2082842716542721, 0.0, 0.0, 0.0, -1.0], [0.44503791662479775, 0.0, 0.0, 0.0, 0.17796894097693655, 0.0, 0.0, 0.0, 1.0], [0.47803905967476906, 0.0, 0.0, 0.0, 0.210125815551528, 0.0, 0.0, 0.0, 1.0], [0.47646137143985234, 0.0, 0.0, 0.0, 0.2082842716542721, 0.0, 0.0, 0.0, 1.0]]	[-1.4279164338266124, -2.0698517905819886, -3.567306649152067, -1.19922016496525]	[3.8446671881709884, 3.07977202824689, 1.496978818268059, 1.821087626885985]
0.0006433986127376556	24	[[0.7572111841097752, 0.06680922923193379, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5550483614685575, 0.1778970183876963, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5746087416000909, 0.1626110246587141, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.2090504812600644, 0.05418805004167923, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4537739772230076, 0.1855024058252961, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.42539125839990916, 0.1626110246587141, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.8965745917681984, 0.0, 0.021459004022031082, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6439857796651316, 0.0, 0.11900329947701317, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6684939061747575, 0.0, 0.10615579907613173, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.02932878973146716, 0.0, 0.004598926494229531, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.40771804970061204, 0.0, 0.1501989125497219, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.3315060938252425, 0.0, 0.10615579907613173, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.9827283210952058, 0.0, 0.0, 0.002466509291359931, 0.0, 0.0, 0.0, -1.0, 0.0], [0.527485139658185, 0.0, 0.0, 0.2038663417454588, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6613652401319181, 0.0, 0.0, 0.10978708046399119, 0.0, 0.0, 0.0, -1.0, 0.0], [0.32830318634132677, 0.0, 0.0, 0.10455074583246683, 0.0, 0.0, 0.0, 1.0, 0.0], [0.3386763415190551, 0.0, 0.0, 0.10980850588730864, 0.0, 0.0, 0.0, 1.0, 0.0], [0.33863475986808195, 0.0, 0.0, 0.10978708046399119, 0.0, 0.0, 0.0, 1.0, 0.0], [0.6888450494602335, 0.0, 0.0, 0.0, 0.09622113355223924, 0.0, 0.0, 0.0, -1.0], [0.5506326143087137, 0.0, 0.0, 0.0, 0.18163803818072935, 0.0, 0.0, 0.0, -1.0], [0.5612807593909835, 0.0, 0.0, 0.0, 0.1728156297717699, 0.0, 0.0, 0.0, -1.0], [0.22546044422810152, 0.0, 0.0, 0.0, 0.060185354812605986, 0.0, 0.0, 0.0, 1.0], [0.4690959506097958, 0.0, 0.0, 0.0, 0.20022682949264975, 0.0, 0.0, 0.0, 1.0], [0.4387192406090164, 0.0, 0.0, 0.0, 0.1728156297717699, 0.0, 0.0, 0.0, 1.0]]	[-2.796869821436509, -5.372670413792941, -2.0055455690069857, -2.6773568196477653]	[2.556484000136868, 3.797241645249652, 6.0, 2.1128563860198897]
0.0005989070050418377	24	[[0.9827283210952058, 0.002466509291359931, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5946948435370251, 0.14858752140606293, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.6829321933500865, 0.09904447800912566, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.09833573636235568, 0.020130205639871026, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.3386763415190551, 0.10980850588730864, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.3170678066499135, 0.09904447800912566, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.943348067517039, 0.0, 0.010153208393348871, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5926033092983481, 0.0, 0.14998324063566162, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6503335928166384, 0.0, 0.11557475394263983, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.10273663459922111, 0.0, 0.021277827365257334, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.38093156424630414, 0.0, 0.1332379807754244, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.34966640718336156, 0.0, 0.11557475394263983, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.9827283210952058, 0.0, 0.0, 0.002466509291359931, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5537017393805016, 0.0, 0.0, 0.17902477848962242, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6666746495383991, 0.0, 0.0, 0.10707469869970228, 0.0, 0.0, 0.0, -1.0, 0.0], [0.2139562257753442, 0.0, 0.0, 0.05595357519776527, 0.0, 0.0, 0.0, 1.0, 0.0], [0.3386763415190551, 0.0, 0.0, 0.10980850588730864, 0.0, 0.0, 0.0, 1.0, 0.0], [0.33332535046160106, 0.0, 0.0, 0.10707469869970228, 0.0, 0.0, 0.0, 1.0, 0.0], [0.8840407286525557, 0.0, 0.0, 0.0, 0.024829308410987554, 0.0, 0.0, 0.0, -1.0], [0.580450794652244, 0.0, 0.0, 0.0, 0.15838112502924195, 0.0, 0.0, 0.0, -1.0], [0.6200284173499319, 0.0, 0.0, 0.0, 0.13266455506101257, 0.0, 0.0, 0.0, -1.0], [0.1312262971522598, 0.0, 0.0, 0.0, 0.029120664856920195, 0.0, 0.0, 0.0, 1.0], [0.41330907909587555, 0.0, 0.0, 0.0, 0.15400522070858289, 0.0, 0.0, 0.0, 1.0], [0.37997158265006814, 0.0, 0.0, 0.0, 0.13266455506101257, 0.0, 0.0, 0.0, 1.0]]	[-3.8640003040192235, -3.8061077793933262, -2.760560590270679, -3.4753434801371044]	[6.0, 4.569342676479105, 6.0, 3.644113218814435]
0.0006830808706581593	20	[[0.6613236584808329, 0.10980850588736635, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.017271678904795064, -0.002466509291360048, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [-0.5964398790087563, -0.14743340130326027, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [-0.33666631541902076, -0.10877609342086796, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.9434997938870725, 0.0, 0.010120015234714686, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6124344586558308, 0.0, 0.1372610914413506, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6623640648420999, 0.0, 0.10927328701767416, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.066359944978149, 0.0, 0.012326490480766191, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.3808214090672991, 0.0, 0.133172072001439, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.3376359351579001, 0.0, 0.10927328701767416, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.9306354923273846, 0.0, 0.0, 0.013018369960056949, 0.0, 0.0, 0.0, -1.0, 0.0], [0.523992514638877, 0.0, 0.0, 0.20776295378669402, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6114239724892839, 0.0, 0.0, 0.13788343321446356, 0.0, 0.0, 0.0, -1.0, 0.0], [0.34661214397994095, 0.0, 0.0, 0.11395116518279924, 0.0, 0.0, 0.0, 1.0, 0.0], [0.38947232000552423, 0.0, 0.0, 0.13843761958353332, 0.0, 0.0, 0.0, 1.0, 0.0], [0.38857602751071607, 0.0, 0.0, 0.13788343321446356, 0.0, 0.0, 0.0, 1.0, 0.0], [0.6613236584808329, 0.0, 0.0, 0.0, 0.10980850588736635, 0.0, 0.0, 0.0, -1.0], [-0.017271678904795064, 0.0, 0.0, 0.0, -0.002466509291360048, 0.0, 0.0, 0.0, 1.0], [-0.5993698485708415, 0.0, 0.0, 0.0, -0.14551622690486166, 0.0, 0.0, 0.0, 1.0], [-0.33686489623033306, 0.0, 0.0, 0.0, -0.10887779405414529, 0.0, 0.0, 0.0, 1.0]]	[-6.0, -4.370882921772433, -1.8908110941968994, -6.0]	[1.5181943133836493, 4.572685736459242, 4.314833440208626, 1.5385357631084926]
0.0006258669309318066	22	[[0.35472354002313483, 0.11830013770365722, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [-0.475701833307561, -0.20741393598570879, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.9717424178492529, -0.004400362678042559, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.6580400967995097, -0.1115095504961043, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.6785766016989427, 0.0, 0.10115663302436745, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6080104952854539, 0.0, 0.14000512722639513, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6103116199514551, 0.0, 0.13857151973360016, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.07348321006670666, 0.0, 0.013981194213747996, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4711610181891307, 0.0, 0.20240598818181257, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.389688380048545, 0.0, 0.13857151973360016, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.7029935378779508, 0.0, 0.0, 0.08966186654659934, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6166019984496779, 0.0, 0.0, 0.1347212540531081, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6197912393692916, 0.0, 0.0, 0.13280602790329527, 0.0, 0.0, 0.0, -1.0, 0.0], [0.0601289707767737, 0.0, 0.0, 0.01092048142116546, 0.0, 0.0, 0.0, 1.0, 0.0], [0.4661590645438684, 0.0, 0.0, 0.19721967753990172, 0.0, 0.0, 0.0, 1.0, 0.0], [0.3802087606307084, 0.0, 0.0, 0.13280602790329527, 0.0, 0.0, 0.0, 1.0, 0.0], [0.8609486876840198, 0.0, 0.0, 0.0, 0.031398886399651285, 0.0, 0.0, 0.0, -1.0], [0.5794318157110419, 0.0, 0.0, 0.0, 0.15910929411695607, 0.0, 0.0, 0.0, -1.0], [0.6130424585586516, 0.0, 0.0, 0.0, 0.1368878753451485, 0.0, 0.0, 0.0, -1.0], [0.1338526353152161, 0.0, 0.0, 0.0, 0.029879372304070537, 0.0, 0.0, 0.0, 1.0], [0.4225426509093061, 0.0, 0.0, 0.0, 0.16053165123103735, 0.0, 0.0, 0.0, 1.0], [0.3869575414413484, 0.0, 0.0, 0.0, 0.1368878753451485, 0.0, 0.0, 0.0, 1.0]]	[-0.8778771018377091, -4.241474396490162, -4.494907550590849, -3.447956743643374]	[5.417208925016385, 2.0485620198468935, 2.2019272347268863, 3.3950023245191336]
0.0006681629456579685	18	[[0.5223088984562209, 0.2097156040798341, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5195370249183496, 0.21305245665490172, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5195579483925459, 0.21302664636672156, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.3712050532870096, 0.12752503298117226, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4970621110265, 0.23939397057639603, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4804420516074542, 0.21302664636672156, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.42296724888757115, 0.0, 0.16083951954705236, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [-0.49285651481986203, 0.0, -0.230912120832232, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [-0.8598116413258524, 0.0, -0.03173436677868968, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [-0.5878400555520564, 0.0, -0.1532143788965333, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.6137519794609971, 0.0, 0.0, 0.1364535107070551, 0.0, 0.0, 0.0, -1.0, 0.0], [-0.06434083419402557, 0.0, 0.0, -0.011866582765204494, 0.0, 0.0, 0.0, 1.0, 0.0], [-0.5139080937333481, 0.0, 0.0, -0.22041556972667123, 0.0, 0.0, 0.0, 1.0, 0.0], [-0.37328126399247674, 0.0, 0.0, -0.1287268230043442, 0.0, 0.0, 0.0, 1.0, 0.0], [0.5349268288052397, 0.0, 0.0, 0.0, 0.1961330111954354, 0.0, 0.0, 0.0, -1.0], [-0.29190667425182737, 0.0, 0.0, 0.0, -0.0873626322848349, 0.0, 0.0, 0.0, 1.0], [-0.5157287337165368, 0.0, 0.0, 0.0, -0.21793329980817605, 0.0, 0.0, 0.0, 1.0], [-0.4641056199497175, 0.0, 0.0, 0.0, -0.19517553005000102, 0.0, 0.0, 0.0, 1.0]]	[-1.7343205870084597, -0.5674372396596653, -4.409861887945437, -2.234249406753958]	[0.8506798186690933, 3.3836325124997675, 0.7173209651925504, 0.7495832764916311]
0.0006027789786458015	24	[[0.6750432879271434, 0.10289077926985882, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5338019119349967, 0.19725897277119822, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.5463042234460741, 0.1854325985032308, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.2971910364415201, 0.08974571276037636, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.47185924106103255, 0.20315587537334867, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4536957765539259, 0.1854325985032308, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.7095759657179103, 0.0, 0.08670043110537144, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.592752643115547, 0.0, 0.14988313085945978, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5989892913771082, 0.0, 0.1457638024234273, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.10241771325568118, 0.0, 0.02119408070259242, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4647546620418348, 0.0, 0.19581671676077705, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4010107086228918, 0.0, 0.1457638024234273, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.6552474437724736, 0.0, 0.0, 0.11297070746670539, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5801573740063559, 0.0, 0.0, 0.15859040079175094, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5832350118402683, 0.0, 0.0, 0.1564113174538786, 0.0, 0.0, 0.0, -1.0, 0.0], [0.1319786497672721, 0.0, 0.0, 0.029337394125923896, 0.0, 0.0, 0.0, 1.0, 0.0], [0.4756598275026921, 0.0, 0.0, 0.20736609712862158, 0.0, 0.0, 0.0, 1.0, 0.0], [0.41676498815973173, 0.0, 0.0, 0.1564113174538786, 0.0, 0.0, 0.0, 1.0, 0.0], [0.7355226951389456, 0.0, 0.0, 0.0, 0.07554524175050847, 0.0, 0.0, 0.0, -1.0], [0.5352653010448639, 0.0, 0.0, 0.0, 0.1957969287222985, 0.0, 0.0, 0.0, -1.0], [0.5566978889730141, 0.0, 0.0, 0.0, 0.17653052058036942, 0.0, 0.0, 0.0, -1.0], [0.29033130560994214, 0.0, 0.0, 0.0, 0.08665910758326091, 0.0, 0.0, 0.0, 1.0], [0.4589629855495322, 0.0, 0.0, 0.0, 0.1902429235032307, 0.0, 0.0, 0.0, 1.0], [0.44330211102698597, 0.0, 0.0, 0.0, 0.17653052058036942, 0.0, 0.0, 0.0, 1.0]]	[-2.200759938535375, -3.810230390709672, -3.4674529885190966, -2.244263197471664]	[2.026468379944675, 2.2436733637442368, 1.9025041044138546, 2.4112057485631797]
0.0012459713034331799	22	[[0.4657321903432676, 0.19679094536738012, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [-0.4814927006287967, -0.21433537244208942, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.7050066504645235, -0.08875025077847294, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [-0.5348719316595384, -0.1961876370834142, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.7140724537501744, 0.0, 0.08470904058686624, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5288164333621438, 0.0, 0.2024300985250124, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.5486123779251588, 0.0, 0.18339253608199688, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [0.32153701314482547, 0.0, 0.10121210342314196, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.46378080144838485, 0.0, 0.19485630047960883, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4513876220748412, 0.0, 0.18339253608199688, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.6782560173979423, 0.0, 0.0, 0.1013132020117767, 0.0, 0.0, 0.0, -1.0, 0.0], [0.515324582456104, 0.0, 0.0, 0.21847503428896084, 0.0, 0.0, 0.0, -1.0, 0.0], [0.5338264105552444, 0.0, 0.0, 0.19723430156897856, 0.0, 0.0, 0.0, -1.0, 0.0], [0.3958345280265947, 0.0, 0.0, 0.1424319879802234, 0.0, 0.0, 0.0, 1.0, 0.0], [0.47122462598706166, 0.0, 0.0, 0.20247402008096593, 0.0, 0.0, 0.0, 1.0, 0.0], [0.4661735894447555, 0.0, 0.0, 0.19723430156897856, 0.0, 0.0, 0.0, 1.0, 0.0], [0.5985324539091617, 0.0, 0.0, 0.0, 0.14606156404491796, 0.0, 0.0, 0.0, -1.0], [0.5655312357384797, 0.0, 0.0, 0.0, 0.16946990826397695, 0.0, 0.0, 0.0, -1.0], [0.5663366652997689, 0.0, 0.0, 0.0, 0.16884605901618163, 0.0, 0.0, 0.0, -1.0], [0.17367632468832145, 0.0, 0.0, 0.0, 0.04212229751242301, 0.0, 0.0, 0.0, 1.0], [0.48560572635117716, 0.0, 0.0, 0.0, 0.21974189232054894, 0.0, 0.0, 0.0, 1.0], [0.4336633347002312, 0.0, 0.0, 0.0, 0.16884605901618163, 0.0, 0.0, 0.0, 1.0]]	[-0.7948309601005242, -2.047851471553278, -1.5713475489161726, -3.077049571146728]	[2.2146697689392933, 2.272336620494891, 2.0465571093839974, 1.5326577690505085]
0.0007388019002974033	22	[[0.8962354009936502, 0.021548380790383317, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.661323658480945, 0.10980850588730863, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.6817554248067235, 0.09961238149550716, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], [0.017271678904795064, 0.002466509291360048, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.4078757281141733, 0.15030485489122059, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.3182445751932766, 0.09961238149550716, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.6380447427693507, 0.0, 0.12228107585701545, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], [-0.034661348213475364, 0.0, -0.005611009506565965, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [-0.5326683585425183, 0.0, -0.19840801924597648, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [-0.3528449107453132, 0.0, -0.11728222238588935, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.7411983937422624, 0.0, 0.0, 0.07320943301031695, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6210017537636355, 0.0, 0.0, 0.13208534600955163, 0.0, 0.0, 0.0, -1.0, 0.0], [0.6267682158535439, 0.0, 0.0, 0.12869807314965165, 0.0, 0.0, 0.0, -1.0, 0.0], [0.05403254942593154, 0.0, 0.0, 0.009583594107599807, 0.0, 0.0, 0.0, 1.0, 0.0], [0.4576376320132281, 0.0, 0.0, 0.18901101672319934, 0.0, 0.0, 0.0, 1.0, 0.0], [0.373231784146456, 0.0, 0.0, 0.12869807314965165, 0.0, 0.0, 0.0, 1.0, 0.0], [0.6802824896773199, 0.0, 0.0, 0.0, 0.10032606948320258, 0.0, 0.0, 0.0, -1.0], [0.596342524683833, 0.0, 0.0, 0.0, 0.14749754423030978, 0.0, 0.0, 0.0, -1.0], [0.5997233339414779, 0.0, 0.0, 0.0, 0.14528664203429953, 0.0, 0.0, 0.0, -1.0], [0.09496748103669325, 0.0, 0.0, 0.0, 0.01926360902969741, 0.0, 0.0, 0.0, 1.0], [0.4708216809132394, 0.0, 0.0, 0.0, 0.2020439911714013, 0.0, 0.0, 0.0, 1.0], [0.4002766660585221, 0.0, 0.0, 0.0, 0.14528664203429953, 0.0, 0.0, 0.0, 1.0]]	[-6.0, -5.171706963322138, -4.628253845633972, -3.9098468191135516]	[3.7928941149507103, 0.9802526747638544, 2.4486777523846595, 2.059232092903627]
